char_length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,ellipsis_count,quotes_count,comma_count,has_exclamation,has_question,has_ellipsis,punct_density,has_negation,negation_count,has_intensifier,intensifier_count,has_sarcasm_marker,sarcasm_marker_count,type_token_ratio,all_caps_count,positive_word_count,negative_word_count,sentiment_polarity,sentiment_strength,starts_with_interjection,has_rhetorical_pattern,has_contrast,text,true_label,predicted_label,correct,source_file
112,23,3.391304347826087,3,0,0,0,2,0,0,0,0,0.0,1,1,0,0,0,0,0.8695652173913043,0,1,0,1.0,0.043478260869565216,0,0,1,LEONARD: And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.,0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
86,17,3.2941176470588234,1,0,0,0,1,1,0,0,0,0.058823529411764705,0,0,0,0,0,0,0.7647058823529411,0,1,0,1.0,0.058823529411764705,0,0,0,"BERNADETTE: And I love that I work and do all the cleaning, and you're okay with that.",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
100,15,5.066666666666666,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.9333333333333333,1,0,0,0.0,0.0,0,0,0,SHELDON: Provided he has already read and is familiar with the reestablishment of the DC multiverse.,0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
81,19,2.6315789473684212,1,0,0,0,2,5,0,0,0,0.2631578947368421,1,7,0,0,1,1,0.47368421052631576,0,0,0,0.0,0.0,0,0,0,"RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
40,6,4.333333333333333,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,DOROTHY: Show them your slides of Hawaii,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
26,4,3.5,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,PHOEBE: That oughta do it.,0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
81,12,4.916666666666667,2,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,SHELDON: No. The dark crescent-shaped patterns under your arms conceal it nicely.,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
73,16,3.0,1,0,0,0,1,2,0,0,0,0.125,0,0,0,0,1,1,0.9375,0,0,0,0.0,0.0,1,0,0,"PERSON: Well ah, I've been doing a lot of thinking, and I look at my life",0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
106,21,3.5714285714285716,2,0,0,0,1,2,0,0,0,0.09523809523809523,1,1,0,0,1,1,0.9047619047619048,0,0,0,0.0,0.0,0,0,0,"PENNY: No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
56,10,3.3,3,0,0,0,1,1,0,0,0,0.1,0,0,0,0,1,2,0.9,0,1,0,1.0,0.1,0,0,0,"PHOEBE: Yeah. Yeah, that's what you need a good .. pill.",1,0,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
47,8,3.625,2,3,0,0,0,0,1,0,0,0.375,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,MONICA: No!! You have been screwing us all day!,0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
76,16,3.125,2,0,1,0,1,0,0,1,0,0.0625,0,0,0,0,0,0,0.9375,0,0,0,0.0,0.0,0,0,0,LEONARD: You know this can go on all night. Why don't you just come with us?,0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
79,15,3.8666666666666667,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0.9333333333333333,0,1,0,1.0,0.06666666666666667,0,0,0,RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee.,0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
70,13,3.6923076923076925,2,2,0,0,1,0,1,0,0,0.15384615384615385,1,1,1,1,0,0,1.0,0,0,2,-1.0,0.15384615384615385,0,0,1,PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!,0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
46,8,3.0,3,2,1,0,0,0,1,1,0,0.375,1,1,1,1,1,2,1.0,1,1,0,1.0,0.125,1,0,0,MONICA: Oh my God I love that! - Really? - NO!,1,0,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
69,13,3.6923076923076925,1,0,0,0,1,2,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,0,0,"JOEY: It's white plastic, with a handle, and it fits onto a stroller.",0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
52,12,2.75,1,0,0,0,1,1,0,0,0,0.08333333333333333,0,0,0,0,0,0,0.9166666666666666,0,1,0,1.0,0.08333333333333333,0,0,1,"JOEY: I'd love to show ya, but I just tucked her in.",0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
82,15,4.066666666666666,1,0,1,0,1,1,0,1,0,0.13333333333333333,0,0,0,0,0,0,0.9333333333333333,0,0,0,0.0,0.0,0,0,0,"AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
118,20,4.25,3,1,0,0,1,1,1,0,0,0.1,0,0,0,0,1,1,0.95,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1,0,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
81,13,4.461538461538462,3,1,1,0,0,0,1,1,0,0.15384615384615385,0,0,0,0,0,0,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,HOWARD: On a dusty highway just outside Bakersfield. Where do you think? On Mars!,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
118,17,5.352941176470588,1,0,0,0,0,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
82,15,3.8,1,0,0,0,0,1,0,0,0,0.06666666666666667,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
30,3,5.666666666666667,1,1,0,0,0,0,1,0,0,0.3333333333333333,1,1,0,0,0,0,1.0,0,1,0,1.0,0.3333333333333333,0,0,0,CHANDLER: No thanks Josephine!,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
106,20,3.8,2,0,2,0,2,1,0,1,0,0.15,0,0,0,0,0,0,0.95,0,1,0,1.0,0.05,0,0,0,"HOWARD: That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
25,2,6.0,2,0,2,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0.5,0,0,0,0.0,0.0,0,0,0,CHANDLER: Janice? Janice?,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
293,51,4.470588235294118,3,0,0,0,0,3,0,0,0,0.058823529411764705,0,0,0,0,0,0,0.8431372549019608,0,0,0,0.0,0.0,0,0,0,"SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.",0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
64,11,4.0,1,0,0,0,1,1,0,0,0,0.09090909090909091,0,0,0,0,1,1,1.0,0,1,0,1.0,0.09090909090909091,1,0,0,"PERSON: Well, I'm just glad you finally found yourself a keeper.",0,1,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
72,14,3.357142857142857,1,0,0,0,0,1,0,0,0,0.07142857142857142,1,1,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Gee, if only she were one and had no idea what a birthday was.",1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
72,15,3.2,1,0,0,0,1,3,0,0,0,0.2,0,0,1,1,0,0,1.0,0,1,0,1.0,0.06666666666666667,1,0,0,"JOEY: Uh, Rachel's here, so good luck man, let me know how it works out.",1,0,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
31,4,4.5,1,1,0,0,1,1,1,0,0,0.5,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RACHEL: Seriously, it's moving!",0,0,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
66,13,3.3076923076923075,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,SHELDON: It's an iCal download. She can put it right in her phone.,1,0,0,tier3_xlmr_logreg_context_text_original_cls_test.csv
33,5,3.6,1,0,1,0,0,0,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Was that place the sun?,1,1,1,tier3_xlmr_logreg_context_text_original_cls_test.csv
92,17,3.7058823529411766,2,1,0,0,1,1,1,0,0,0.11764705882352941,0,0,0,0,1,2,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh yeah he has a caretaker his older brother, Ernie. You can't make this stuff up!",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
79,15,3.533333333333333,1,0,0,0,1,1,0,0,0,0.06666666666666667,0,0,0,0,0,0,0.8666666666666667,0,1,0,1.0,0.06666666666666667,0,0,0,"CHANDLER: And sometimes I would want you to steal third, and I'll go like this.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
66,13,3.1538461538461537,2,0,0,0,2,1,0,0,0,0.07692307692307693,0,0,0,0,1,1,0.9230769230769231,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
102,19,3.6315789473684212,2,0,1,0,0,1,0,1,0,0.10526315789473684,0,0,0,0,1,1,0.9473684210526315,0,0,0,0.0,0.0,1,0,1,"BERNADETTE: Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
75,14,3.642857142857143,2,0,1,0,0,0,0,1,0,0.07142857142857142,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,0,1,0,LEONARD: A lot of people are working on that research. So what is all this?,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
55,10,3.4,1,1,0,0,0,1,1,0,0,0.2,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh my god, you almost gave me a heart attack!",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
38,6,4.333333333333333,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,JOEY: It's that whole sensitive thing.,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
146,29,3.586206896551724,2,0,0,0,2,2,0,0,0,0.06896551724137931,0,0,0,0,1,3,0.6551724137931034,0,0,0,0.0,0.0,0,0,0,"CHANDLER: And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
61,10,3.8,2,1,0,0,1,4,1,0,0,0.5,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"PHOEBE: Oh, hey, look, I found coffee! Okay, let's skedaddle.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
58,11,3.4545454545454546,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,SHELDON: It's just a privilege to watch your mind at work.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
81,12,4.75,1,0,1,0,2,3,0,1,0,0.3333333333333333,0,0,0,0,0,0,0.9166666666666666,0,0,0,0.0,0.0,0,1,0,"RACHEL: Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
59,10,3.5,1,0,0,1,0,2,0,0,1,0.2,0,0,0,0,0,0,1.0,0,1,0,1.0,0.1,0,0,1,"CHANDLER: Yes, I know, but her friend sounds like such a...",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
81,14,4.214285714285714,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.9285714285714286,0,1,0,1.0,0.07142857142857142,0,0,0,PENNY: Like Burt and Ernie. You guys even teach me stuff about words and numbers.,1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
93,18,3.5555555555555554,2,0,1,0,2,1,0,1,0,0.1111111111111111,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,"PERSON: Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
46,8,3.875,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.875,0,0,0,0.0,0.0,0,0,0,ROSS: We- we had our first fight this morning.,0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
100,19,3.6842105263157894,2,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.8947368421052632,0,1,0,1.0,0.05263157894736842,0,0,0,CHANDLER: It was an accident. Not like I was across the street with a telescope and a box of donuts.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
74,13,4.153846153846154,1,0,0,0,0,2,0,0,0,0.15384615384615385,0,0,0,0,1,1,0.9230769230769231,0,0,0,0.0,0.0,0,0,1,"RAJ: Yeah, but you were just sleeping, because I forboded you to have sex.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
54,10,3.6,1,0,1,0,1,0,0,1,0,0.1,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,HOWARD: Why don't you keep that stuff in the bathroom?,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
130,26,3.6923076923076925,2,1,0,0,1,2,1,0,0,0.11538461538461539,0,0,0,0,0,0,0.8846153846153846,0,0,0,0.0,0.0,0,0,0,"ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
75,13,3.6153846153846154,2,2,1,0,0,1,1,1,0,0.3076923076923077,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"HOWARD: - Now?! - No, after my tongue has swollen to the size of a brisket!",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
150,27,4.111111111111111,3,1,0,0,3,2,1,0,0,0.1111111111111111,1,1,0,0,1,2,0.9629629629629629,0,1,0,1.0,0.037037037037037035,0,0,0,"HOWARD: You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
63,13,3.230769230769231,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,2,0,1.0,0.15384615384615385,0,0,0,HOWARD: I love that you're too good to pee in the kitchen sink.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
96,18,3.7222222222222223,2,0,0,0,2,1,0,0,0,0.05555555555555555,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,"LEONARD: Come on, let's just start walking. There's got to be a gas station or something nearby.",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
99,21,3.142857142857143,2,1,0,0,1,3,1,0,0,0.19047619047619047,1,3,0,0,0,0,0.9523809523809523,0,0,0,0.0,0.0,0,0,0,"MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
105,23,2.9565217391304346,3,0,1,0,1,3,0,1,0,0.17391304347826086,0,0,1,1,0,0,0.8695652173913043,0,0,0,0.0,0.0,0,0,0,"PERSON1: I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
24,3,4.333333333333333,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,DOROTHY: Lords of Arabia,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
78,15,3.533333333333333,1,0,0,0,1,2,0,0,0,0.13333333333333333,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"PERSON: Chloe, switch with me, there's some guys here that got a crush on you.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
72,11,4.7272727272727275,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,1,-1.0,0.09090909090909091,0,0,0,DOROTHY: No I am upset because crocodin turbs are wearing darker colors.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
15,1,4.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,0,0,0,PERSON: : Yeah.,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
60,13,2.923076923076923,1,0,0,0,0,1,0,0,0,0.07692307692307693,0,0,0,0,1,1,0.9230769230769231,0,1,0,1.0,0.07692307692307693,1,0,0,"HOWARD: Oh, just put it in your mouth and pop it like a zit.",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
42,7,3.5714285714285716,1,0,0,0,0,1,0,0,0,0.14285714285714285,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"DOROTHY: No Rose, at a pie eating contest.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
67,12,3.75,1,0,1,0,1,1,0,1,0,0.16666666666666666,0,0,0,0,0,0,1.0,0,0,1,-1.0,0.08333333333333333,0,1,0,"PERSON3: I'm sorry, Sheldon bought a loom and learned how to weave?",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
57,10,3.8,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,1,-1.0,0.1,0,0,0,LEONARD: We might be starting to zero in on your problem.,1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
51,9,3.888888888888889,1,0,1,0,0,1,0,1,0,0.2222222222222222,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"ROSS: Umm, would you please excuse me for a moment?",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
42,9,2.5555555555555554,1,0,0,0,0,3,0,0,0,0.3333333333333333,1,1,0,0,0,0,0.8888888888888888,0,0,0,0.0,0.0,0,0,1,"RACHEL: No, I know, but I,he just went on.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
112,23,3.391304347826087,3,0,0,0,2,0,0,0,0,0.0,1,1,0,0,0,0,0.8695652173913043,0,1,0,1.0,0.043478260869565216,0,0,1,LEONARD: And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
86,17,3.2941176470588234,1,0,0,0,1,1,0,0,0,0.058823529411764705,0,0,0,0,0,0,0.7647058823529411,0,1,0,1.0,0.058823529411764705,0,0,0,"BERNADETTE: And I love that I work and do all the cleaning, and you're okay with that.",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
100,15,5.066666666666666,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.9333333333333333,1,0,0,0.0,0.0,0,0,0,SHELDON: Provided he has already read and is familiar with the reestablishment of the DC multiverse.,0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
81,19,2.6315789473684212,1,0,0,0,2,5,0,0,0,0.2631578947368421,1,7,0,0,1,1,0.47368421052631576,0,0,0,0.0,0.0,0,0,0,"RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
40,6,4.333333333333333,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,DOROTHY: Show them your slides of Hawaii,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
26,4,3.5,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,PHOEBE: That oughta do it.,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
81,12,4.916666666666667,2,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,SHELDON: No. The dark crescent-shaped patterns under your arms conceal it nicely.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
73,16,3.0,1,0,0,0,1,2,0,0,0,0.125,0,0,0,0,1,1,0.9375,0,0,0,0.0,0.0,1,0,0,"PERSON: Well ah, I've been doing a lot of thinking, and I look at my life",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
106,21,3.5714285714285716,2,0,0,0,1,2,0,0,0,0.09523809523809523,1,1,0,0,1,1,0.9047619047619048,0,0,0,0.0,0.0,0,0,0,"PENNY: No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
56,10,3.3,3,0,0,0,1,1,0,0,0,0.1,0,0,0,0,1,2,0.9,0,1,0,1.0,0.1,0,0,0,"PHOEBE: Yeah. Yeah, that's what you need a good .. pill.",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
47,8,3.625,2,3,0,0,0,0,1,0,0,0.375,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,MONICA: No!! You have been screwing us all day!,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
76,16,3.125,2,0,1,0,1,0,0,1,0,0.0625,0,0,0,0,0,0,0.9375,0,0,0,0.0,0.0,0,0,0,LEONARD: You know this can go on all night. Why don't you just come with us?,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
79,15,3.8666666666666667,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0.9333333333333333,0,1,0,1.0,0.06666666666666667,0,0,0,RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee.,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
70,13,3.6923076923076925,2,2,0,0,1,0,1,0,0,0.15384615384615385,1,1,1,1,0,0,1.0,0,0,2,-1.0,0.15384615384615385,0,0,1,PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!,0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
46,8,3.0,3,2,1,0,0,0,1,1,0,0.375,1,1,1,1,1,2,1.0,1,1,0,1.0,0.125,1,0,0,MONICA: Oh my God I love that! - Really? - NO!,1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
69,13,3.6923076923076925,1,0,0,0,1,2,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,0,0,"JOEY: It's white plastic, with a handle, and it fits onto a stroller.",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
52,12,2.75,1,0,0,0,1,1,0,0,0,0.08333333333333333,0,0,0,0,0,0,0.9166666666666666,0,1,0,1.0,0.08333333333333333,0,0,1,"JOEY: I'd love to show ya, but I just tucked her in.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
82,15,4.066666666666666,1,0,1,0,1,1,0,1,0,0.13333333333333333,0,0,0,0,0,0,0.9333333333333333,0,0,0,0.0,0.0,0,0,0,"AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
118,20,4.25,3,1,0,0,1,1,1,0,0,0.1,0,0,0,0,1,1,0.95,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
81,13,4.461538461538462,3,1,1,0,0,0,1,1,0,0.15384615384615385,0,0,0,0,0,0,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,HOWARD: On a dusty highway just outside Bakersfield. Where do you think? On Mars!,1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
118,17,5.352941176470588,1,0,0,0,0,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
82,15,3.8,1,0,0,0,0,1,0,0,0,0.06666666666666667,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
30,3,5.666666666666667,1,1,0,0,0,0,1,0,0,0.3333333333333333,1,1,0,0,0,0,1.0,0,1,0,1.0,0.3333333333333333,0,0,0,CHANDLER: No thanks Josephine!,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
106,20,3.8,2,0,2,0,2,1,0,1,0,0.15,0,0,0,0,0,0,0.95,0,1,0,1.0,0.05,0,0,0,"HOWARD: That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
25,2,6.0,2,0,2,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0.5,0,0,0,0.0,0.0,0,0,0,CHANDLER: Janice? Janice?,1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
293,51,4.470588235294118,3,0,0,0,0,3,0,0,0,0.058823529411764705,0,0,0,0,0,0,0.8431372549019608,0,0,0,0.0,0.0,0,0,0,"SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.",0,1,0,tier2_tfidf_logreg_context_text_normalized_test.csv
64,11,4.0,1,0,0,0,1,1,0,0,0,0.09090909090909091,0,0,0,0,1,1,1.0,0,1,0,1.0,0.09090909090909091,1,0,0,"PERSON: Well, I'm just glad you finally found yourself a keeper.",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
72,14,3.357142857142857,1,0,0,0,0,1,0,0,0,0.07142857142857142,1,1,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Gee, if only she were one and had no idea what a birthday was.",1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
72,15,3.2,1,0,0,0,1,3,0,0,0,0.2,0,0,1,1,0,0,1.0,0,1,0,1.0,0.06666666666666667,1,0,0,"JOEY: Uh, Rachel's here, so good luck man, let me know how it works out.",1,0,0,tier2_tfidf_logreg_context_text_normalized_test.csv
31,4,4.5,1,1,0,0,1,1,1,0,0,0.5,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RACHEL: Seriously, it's moving!",0,0,1,tier2_tfidf_logreg_context_text_normalized_test.csv
66,13,3.3076923076923075,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,SHELDON: It's an iCal download. She can put it right in her phone.,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
33,5,3.6,1,0,1,0,0,0,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Was that place the sun?,1,1,1,tier2_tfidf_logreg_context_text_normalized_test.csv
