example_id,split,text,context,true_label,num_models_correct,num_models_wrong,total_models,num_FN,num_FP,models_wrong,models_correct,pred_gemma2_9b_context,pred_gemma2_9b_no_context,pred_qwen2.5_14b_context,pred_qwen2.5_14b_no_context,pred_phi3_medium_context,pred_phi3_medium_no_context
340,train,"CHANDLER: Nope, that patch is no good.",CHANDLER: Okay thatÕs like the least fun game ever. | RACHEL: Well I am really sick of your smoking. So I brought something that is going to help you quit.,1,3,3,6,3,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context",1,1,0,0,1,0
286,train,HOWARD: I just have a question. Does Bernadette ever talk about me?,HOWARD: Would you have opened the door if you knew it was me? | PENNY: Not since I found out the teddy bear you gave me had a webcam in it.,0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context","qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,0,0,1,0
285,train,"SHELDON: You don't really believe in that superstition, do you?","HOWARD: This thing has to hold up against a hearty potato-based diet. | LEONARD: I feel terrible | HOWARD: Maybe if you were helping, you'd feel better about yourself. | LEONARD: I deliberately tried to sabotage Stuart's date with Penny. | RAJ: Of course you feel terrible. You completely screwed up your karma.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
130,train,"SHELDON: Next time I might be in a rush, it's good to have a few in the bank.","PERSON1: There's nothing weird going on with me and your mother. | PERSON2: Stewie, your bath is getting cold! | PERSON1: I got to go, bye. | SHELDON: Penny?
Penny.
Penny.
Penny.
Penny. | PENNY: You knocked more than usual.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context","qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,0,1,0,0
489,train,LEONARD: I think tonight was a very good start.,"LEONARD: I'm sorry about all of Sheldon's interruptions.
He can be a bit of an eccentric. | PERSON: If by ""eccentric"" you mean passive-aggressive East Texas blowhole, I agree.",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
111,train,"ROSS: I don't know, something girlie.","ROSS: Really, I, no, I think girls night out is a great idea. Okay, okay, bye | PHOEBE: So what are they doing?",0,3,3,6,0,3,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context","qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,0,0
519,train,"LEONARD: Well, yeah, sex with you is pretty great. Have you ever tried it?","PENNY: That was a really nice dinner. | PENNY: I'm glad you asked me out again. | LEONARD: Me, too; I missed you. | PENNY: You see me all the time. | PENNY: You sure you just don't miss the sex?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_no_context","qwen2.5_14b_context, phi3_medium_context",1,1,0,1,0,1
466,train,"HOWARD: She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry.","HOWARD: You are now the only woman in my life who I'll see naked in the bathroom. | BERNADETTE: I know this wasn't easy.
You doing okay? | HOWARD: Oh, I'm fine.
It's just her I'm worried about. | BERNADETTE: Aw, she'll be okay.
She's a grown woman. | HOWARD: I know. 
It's just ever since my dad left, I've felt responsible for her. | BERNADETTE: That's a lot for a kid to deal with.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_no_context","qwen2.5_14b_context, phi3_medium_context",1,1,0,1,0,1
522,train,"HOWARD: Oh, you know, Goth stuff. Goth magazines, Goth music.","PERSON: So, what do you guys do?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
2,train,LEONARD: Would it work if I just punched you in the face?,"SHELDON: it will establish you as the ""alpha"" male. | SHELDON: You see... when a female witnesses an exhibition of physical domination, she produces the hormone oxytocin. | SHELDON: If the two of you then engage in intercourse, this will create the biochemical reaction in the brain which lay people naively interpret as ""falling in love."" | LEONARD: Huh",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
526,train,"PERSON: Well, I'd gotten Judy pregnant. I still don't know how that happened.","PERSON: I remember when we first got engaged. | CHANDLER: Oh, I don't think I ever heard that story.",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
33,train,"CHANDLER: You know once you are inside, you don't have to knock anymore.",JOEY: Hey | CHANDLER: Hey,1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
7,train,"CHANDLER: A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",CHANDLER: It was summer. And it was hot. Rachel was there.,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
517,train,PENNY: My limbic system wants to take your pants off.,"PERSON: Uh, do you work with Dr. Hofstadter? | PENNY: In a way. | PENNY: We've kind of been involved in a five-year experiment. | PERSON: Oh. Well, you're lucky. He seems very talented.
And I'm sure a lot of people want to work with him. | PENNY: Well, a lot of people can't. | PENNY: Uh, hey. | LEONARD: Where are we going?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, phi3_medium_context, phi3_medium_no_context","qwen2.5_14b_context, qwen2.5_14b_no_context",1,1,0,0,1,1
436,train,PHOEBE: And then for forgetting to invite you to it.,"RACHEL: Oh Monica, we are so sorry. | MONICA: For what? | RACHEL: Well first, for forgetting to throw you a bridal shower.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
513,train,"BERNADETTE: Yeah, we just want to have the kind of dinner that we've all had here so many times before.","SHELDON: Hi. Hello. | SHELDON: Oh, and a special hello to Leonard, who needs to be mentioned by name. | LEONARD: Subtle. | SHELDON: But you got it, right? | HOWARD: Hey, guys. | PENNY: Hey. Hi. Hello. | HOWARD: I just want everyone to know, uh, tonight's not a sad occasion.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
34,train,"PERSON: Hi, Joey. Well well, look what you brought. Very nice.","CHANDLER: Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
4,train,SHELDON: I gargled with tequila and may have swallowed a teeny bit.,"HOWARD: Hey, have you told your parents you're dating this short glass of skim milk here? | PERSON: Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children. | HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
445,train,CHANDLER: We think it was trying to spell out monkey.,ROSS: He also found an M and an O.,1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
44,train,RAJ: Answering the question once and for all why Wolowitz bailed out of medical school.,LEONARD: Can you open this for me? | RAJ: Can I see your stitches? | LEONARD: Sure.,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
481,train,CHANDLER: What would you give to a kid if he wanted a ticket to play with?,"CHANDLER: One ticket to Yemen? Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket. | PERSON: I'm sorry sir, I don't understand.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
41,train,"CHANDLER: Yes you can. You're thinking about time, you can't go back in time.","CHANDLER: You know what I knew something like this is gonna happen | MONICA: What are you doing? Chandler, you can't just go back a phase",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
484,train,JOEY: I talk to you and nothin'.,"JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
494,train,RACHEL: It would be nice to have a little guarantee though.,"PHOEBE: Definitely! | RACHEL: Yeah, I'm pretty confident about that. That's what makes it so easy for me to be 80% happy for Monica and Chandler!",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
32,train,CHANDLER: Paper cut!,"CHANDLER: I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah!",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
461,train,"HOWARD: So what, you're just gonna walk up and down the stairs?","RAJ: I've missed you. | SHELDON: All right, say hello to your mother for me. | HOWARD: Okay. | SHELDON: What? | HOWARD: You said you were going for a walk. | SHELDON: I didn't say outside.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
183,train,RACHEL: No! I'm so happy for them!,"PHOEBE: I know, they're gonna be | RACHEL: Ohh ..   I mean two best friends falling in love, how often does that happen? | PHOEBE: Not",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
60,train,HOWARD: That's how much buying a comic book store means to me.,"HOWARD: he used to... take me to the comic book store. | HOWARD: It was one of the few things we did together. | BERNADETTE: Oh. Howie, I had no idea. | HOWARD: Well, I don't... like to talk about it. | BERNADETTE: Oh, baby. 
That story's made up, isn't it?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
375,train,"PHOEBE: Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!","CHANDLER: No you can't. You don't want to be guys, you'd be all hairy and wouldn't live as long.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_no_context","qwen2.5_14b_context, phi3_medium_context",1,1,0,1,0,1
155,train,"ROSS: Yeah, she's fired.","PHOEBE: Was it my work? Were they mad? Was it Jack? Did he yell?! | ROSS: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better. | PHOEBE: Thank God.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
90,train,CHANDLER: My duties?  All right.,PERSON: You must've had your hands full | CHANDLER: That I did. That I did. | PERSON: So let's talk a little bit about your duties.,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
358,train,"PERSON: Uh, I'm gonna kill myself!",PERSON: I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk. Hang-hang on. Hey everybody!,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
182,train,CHANDLER: You sure he is going to be able to crack that code?,"CHANDLER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
249,train,"RAJ: Not a great movie, but look at that beautiful desert.","RAJ: We did it. We have the west coast feed of hbo. | HOWARD: Ooh,real sex. | RAJ: Big deal. Every time I watch that show, it's old women putting condoms on cucumbers. | LEONARD: All right,let's see what's on the east coast feed. | RAJ: Dune.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
348,train,"JOEY: And it came out, ""Squatternut buash?""","JOEY: Hey, I wasn't the only one who looked like an idiot. All right? Remember when Ross tried to say, ""Butternut squash?""",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_context","qwen2.5_14b_context, phi3_medium_no_context",1,1,0,1,1,0
99,train,MEMBER-GIRL: Amazing.,MODERATOR: Hello everybody! How was your week?,1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
345,train,"PERSON: Almost! But first, we gotta start.","RACHEL: All right, I'm outta here! | MONICA: I'm kidding! I'm kidding! | RACHEL: So were done then!",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
343,train,RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.,"PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. | RAJ: It was, and I may have made it seem like a bigger deal than I should have. | PENNY: Yeah, and Leonard and I are engaged now, and I'm just hoping we can put this whole thing behind us. | PERSON: Mm. I'd like that, too. | PERSON: Yeah, I thought I'd be okay with it, but then I saw how pretty you are. | PENNY: Oh, that's so sweet.
I mean, look at you-- you are gorgeous.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
334,train,BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,"LEONARD: The surf and turf sounds good.
See if they corn on the cob. | BERNADETTE: Guys!
We're trying to get him out of here, not you in. | RAJ: You're wasting your time.
Just please, leave me alone. | HOWARD: Now what? | LEONARD: I don't know.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
331,train,"PERSON: I don't know, perhaps somebody took it off the carousel by mistake?","PERSON: Mr. and Mrs. Wolowitz? | PERSON: As far as I can tell, your bag arrived in Los Angeles. | BERNADETTE: So, where is it?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
106,train,"PHOEBE: Oh, come on!","ROSS: When did I say you were boring?! | PHOEBE: Oh my God, I remember now! We were playing chess! | ROSS: Phoebe! You and I have",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
107,train,PHOEBE: Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,"CHANDLER: Oh, that's uh, that's pretty nice but I'm gonna go with the one I picked first. | PHOEBE: Oh my God Chandler, the one you picked is gone. It's over! | CHANDLER: What?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
323,train,"JOEY: Nothing. It's just old and dingy, that's all.","JOEY: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor. | MONICA: Why, what's wrong with my bathroom floor?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
276,train,"MONICA: No no, you don't have to fly back, really.","MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
135,train,SHELDON: Then buckle up; you're in for a cranky night.,"SHELDON: It's not like I was invited to Richard Feynman's house and have anything better to do. | AMY: Is this how the rest of the night's going to be? | SHELDON: I don't know the future. | SHELDON: Do you think there's a chance that an asteroid could hit the Earth, destroying Feynman's house and everyone in it? | AMY: No, Sheldon.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
322,train,SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,"HOWARD: You know, joking, kidding around, hurting feelings. | SHELDON: Okay, my turn. 
Let me talk to him. | LEONARD: Go ahead. | SHELDON: 2311 North Los Robles Avenue, Pasadena, California to International Space Station.
Can you read me? Over. | HOWARD: (imitates walkie-talkie static) Yes, I read you, Sheldon. | SHELDON: Copy that. Over. (imitates walkie-talkie static) | LEONARD: What are you doing?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
126,train,"CHANDLER: Oh, no, no. I just meant hypothetically.","CHANDLER: I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one? | MONICA: Why won't I be married when I'm 40?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
301,train,"RACHEL: Oh-oh, that's a risky little game!",RACHEL: Oh! | MONICA: Oh God | PHOEBE: Now you know how you really feel about it.,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
233,train,"JOEY: So, you're just Bing?","CHANDLER: No, no, you're right, it is a ridiculous name! | JOEY: It's not that bad. | CHANDLER: Yes it is! From now on, I have no first name.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
150,train,"SHELDON: All right, all right. He can buy his own desk.","SHELDON: and a super executive ant farm with glow-in-the-dark sand? | HOWARD: - What if he buys his own desk? | RAJ: Yeah, what if I buy my own desk? | SHELDON: - That's ridiculous. | RAJ: - Why? | SHELDON: Because… | RAJ: Yes? | SHELDON: It's my office.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
305,train,"PENNY: Oh, my God, that's where I know you from.","PENNY: Yeah, sure, come on in. | LEONARD: Thanks. | PENNY: Want some mac and cheese? | LEONARD: No. Lactose. Gas. | PENNY: Glass of wine? | LEONARD: No. Sulfites. Migraines. | PENNY: Okay, well, I'd offer you Halloween candy, but that's gone. | PENNY: So, what's up? | LEONARD: Okay, we used to go out, right?",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
188,train,SHELDON: is an event that's like a heart attack.,"PENNY: Yeah, I'm saying, it'd be easier to lift a car. | HOWARD: What can I tell you? After I found the courage to put her pants back on, I was unstoppable. | LEONARD: So, how is she? | HOWARD: They're running tests-- I don't know. | HOWARD: It may have been a heart attack or heart-attack-like event. | PENNY: What's the difference? | SHELDON: A heart-attack-like event",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
413,train,"AMY: He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.","AMY: It's nice they're getting exercise. | SHELDON: Although now that I think about it, Leonard would never go swimming in public without his swim shirt. | AMY: I'm sure he brought it. | SHELDON: No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it. | AMY: He probably got a new one. Finish your breakfast.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
409,train,"PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.","PERSON1: (chimes) Wisten to me.
Not westauwant; westauwant. | PERSON2: (chimes) I don't know what you mean by ""not westauwant; westauwant."" | PERSON1: See? Total cwap.
You suck, Siwi. | RAJ: Hey, don't talk to her like that. 
She's a lady.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
68,train,"ROSS: You and I, we're interfacing.","ROSS: So theoretically we could download our thoughts and our memories into this computer... ... | PERSON: and live forever as a machine! | ROSS: That's so Janine, you-you-you know what, do you know we're doing right now?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
171,train,MONICA: Sounds like she has got the whole package!,"MONICA: How was your date with Ginger. | CHANDLER: Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
418,train,"PHOEBE: Oh, you say someone's name enough, they turn around.","MONICA: David who? | PHOEBE: David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David! | CHANDLER: Oh my God!",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
210,train,CHANDLER: I was saying the actual words,CHANDLER: Well cathy's last boyfriend was Joey. | ROSS: And you're afraid you wont be able to fill his shoes,1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
396,train,"MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",RACHEL: Uh-huh. | PHOEBE: That sounds great! | JOEY: Hey!,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
72,train,"PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.","PERSON: Thank you for driving me back to my hotel. | PENNY: Oh,it's not a problem.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context","qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,0,1,0
382,train,RACHEL: Really!?,"RACHEL: Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with. You guys would never want to go to a lecture with me. | ROSS: Pa-haa!! I would love to go with you.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
213,train,"CHANDLER: Great! Okay, here.","PHOEBE: See, if I am not buried with that ring then my spirit is going to wander the nether world for all eternity | CHANDLER: Okay, that's enough honey! | PERSON: I don't know. Let me see the ring.",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
215,train,JOEY: Weā€™re not peeking?,PERSON: Come on!,0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
218,train,CHANDLER: You have to stop the Q-Tip when there is resistance,"JOEY: My family's been going to him forever. He did my first suit when I was 15. No wait 16. Excuse me, 15 ...  Alright when was 1990?",1,2,4,6,4,0,"qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context","gemma2_9b_context, gemma2_9b_no_context",1,1,0,0,0,0
63,train,SHELDON: That woman looks exactly like the pictures of Princess Panchali in the book. How often does one see a beloved fictional character come to life?,"SHELDON: When I was a little boy and got sick, which was most of the time, my mother would read it to me. | SHELDON: It's about an Indian princess who befriends a monkey who was mocked by all the other monkeys because he was different. | SHELDON: For some reason, I related to it quite strongly. | PENNY: I know the reason. | LEONARD: We all know the reason. | LEONARD: Sheldon, what are you getting at?",0,2,4,6,0,4,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context","phi3_medium_context, phi3_medium_no_context",1,1,1,1,0,0
523,train,"PERSON: Yeah, a slice of cheesecake and-and a date if you're given'  'em out.","MONICA: You gotta help me out here, you gotta set me up, you gotta get me back in the game. | RACHEL: Well, that shouldn't be a problem. I mean I work in fashion and all I meet are eligible straight men. | MONICA: Pete, can I get you something else?",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
483,train,"PERSON: Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice.","PERSON: I don't want to rush you, but I'm closing a little early tonight. | RAJ: Ooh. Hot date?",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
191,train,"RAJ: I've, uh, created some other user accounts so I can post positive comments about their paper.","LEONARD: Do you really want him to write back? | SHELDON: Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?"" | LEONARD: Me-wow.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",qwen2.5_14b_context,1,1,0,1,1,1
