context,text,label
"LEONARD: Do you really want him to write back? | SHELDON: Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?"" | LEONARD: Me-wow.","RAJ: I've, uh, created some other user accounts so I can post positive comments about their paper.",0
"AMY: Oh... then I choose a janitor.
'Cause I'm about to throw up. | LEONARD: I'm in love.
Let's do something else. | RAJ: Ooh, uh, Emily gets off work soon.
Why don't the four of us go out? | AMY: Okay. Sounds good. | LEONARD: Should we call Howard and Bernadette? | RAJ: I don't know what time their plane gets in, but let me, let me shoot them a text. | AMY: Did he say anything about the funeral?","RAJ: Not much, but he seemed to be in a pretty good place.",0
"PERSON: Mr. and Mrs. Wolowitz? | PERSON: As far as I can tell, your bag arrived in Los Angeles. | BERNADETTE: So, where is it?","PERSON: I don't know, perhaps somebody took it off the carousel by mistake?",0
"SHELDON: Hi. Hello. | SHELDON: Oh, and a special hello to Leonard, who needs to be mentioned by name. | LEONARD: Subtle. | SHELDON: But you got it, right? | HOWARD: Hey, guys. | PENNY: Hey. Hi. Hello. | HOWARD: I just want everyone to know, uh, tonight's not a sad occasion.","BERNADETTE: Yeah, we just want to have the kind of dinner that we've all had here so many times before.",0
"HOWARD: All right, Amy's in charge of pricing and being 75. | RAJ: Hey, Penny, can you give me a hand with this? | PENNY: Sure. Aw, we had one of these growing up. I used to play all the time. | RAJ: Oh, yeah? I love Ping-Pong. | PENNY: Oh, I meant beer pong. | AMY: I had a table, too, but I didn't have any friends, so all I did was serve. | BERNADETTE: You know, you can leave one side up and play against it.","AMY: And if I had a friend, they might have told me that.",0
"SHELDON: It's not like I was invited to Richard Feynman's house and have anything better to do. | AMY: Is this how the rest of the night's going to be? | SHELDON: I don't know the future. | SHELDON: Do you think there's a chance that an asteroid could hit the Earth, destroying Feynman's house and everyone in it? | AMY: No, Sheldon.",SHELDON: Then buckle up; you're in for a cranky night.,0
BERNADETTE: What's going on in here? | HOWARD: I am making molecular cocktails. This sphere is actually a cosmopolitan. | BERNADETTE: How do you drink it?,"HOWARD: Oh, just put it in your mouth and pop it like a zit.",0
"PERSON: I don't want to rush you, but I'm closing a little early tonight. | RAJ: Ooh. Hot date?","PERSON: Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice.",0
"LEONARD: Okay. Well, then it's settled: small indoor church wedding, black-tie, no butterflies. | PENNY: Sounds perfect. Great. | SHELDON: You still didn't pick a date. | PENNY: Stay out of it! Shut up!","RAJ: Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am.",0
"PERSON1: Stuart: It's just my dad, probably calling to wish me a happy birthday. I'll call him back. | PERSON1: You were saying? | PERSON2: Look, Raj, be honest with me. If you want to end things, just do it. Don't expect me to do it for you. | RAJ: End things? I'm trying to tell you that I love you. | HOWARD: Happy birthday to you. | PERSON1: Wow, there's a Denny's in Vegas you can actually get married in.","PENNY: Wow, there's a Denny's in Vegas you can actually get married in.",0
"RACHEL: Did you have fun at the bachelor's party last night? | CHANDLER: Oh yeah, look what I got, she is fully dressed right. And then you click it and oh oh she naked.","CHANDLER: And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",0
"PERSON: I am not divorced yet. Chandler, you know you just invited me over here for pasta and all of a sudden you are talking about moving in together. I wasn't even that hungry. Its getting really late and I should just umm.",CHANDLER: Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,0
"ROSS: So Rachel called, wants to see me. Going over in a minute. | JOEY: Wow, what do you think she wants? | ROSS: Well, maybe the crazy fog has lifted and she realizes that life without me a sucks. | CHANDLER: Its possible, you are very lovable.",CHANDLER: I'd miss you if I broke up with you. Just trying to be supportive.,0
"CHANDLER: Pickin up wedding dresses. Wapah. | ROSS: Whats wapah | CHANDLER: You now, whipped. Wapah | JOEY: That's not whipped | CHANDLER: That's what I did, wapah.",JOEY: You can't do anything.,0
"CHANDLER: Hi, excuse me, is Rachel Green here? I'm supposed to meet her for lunch. | PERSON: Oh she doesn't come here anymore. You can find her up on 10th. | CHANDLER: Okay great.",CHANDLER: I'll catch you guys later.,0
MONICA: Honey the Miami vice sound track?,MONICA: Really?,0
"ROSS: I don't want to be single. I just, I just want to be married again.",CHANDLER: And I just won a million dollars!,0
PHOEBE: And! And! | RACHEL: Ah!,"CHANDLER: Hey, my father's house does that.",0
"JOEY: The stripper stole the ring! The stripper stole the ring! Chandler get up get up, the stripper stole the ring.",CHANDLER: Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You the worst best man ever!,0
"PERSON: I am sorry, why did Phoebe and Mike breakup?","CHANDLER: Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0
"JOEY: When that guy was robbing us and I was locked in the entertainment unit for like six hours, do you know what I was doing there in all that time? I was thinking about how I let you down. Yeah. But if I had known what kind of friend you would turn out to be, I wouldn't have worried about it so much. See you around! | CHANDLER: Wait! Just wait one second. There has to be something that I can do, something. If we still had that entertainment unit, I would get in there for six hours and think about  how I let you down.",JOEY: We got a box.,0
"ROSS: According to Chandler, what phenomenon scares the bejesus out of him? | MONICA: Michael flatly lord of the dance | ROSS: That is correct! | JOEY: The Irish gig guy?",CHANDLER: His legs flail about as if independent from his body,0
"CHANDLER: You know what I knew something like this is gonna happen | MONICA: What are you doing? Chandler, you can't just go back a phase","CHANDLER: Yes you can. You're thinking about time, you can't go back in time.",0
CHANDLER: It was summer. And it was hot. Rachel was there.,"CHANDLER: A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",0
JOEY: Whoa!,CHANDLER: See Joe that's why your parents told you not to jump on your bed!,0
"ROSS: But if you do, make sure it seems like you're there to see him, okay? And you're not, like, doing it as a favor to me.","CHANDLER: Okay, but If he asks, I am not going to lie.",0
PERSON: You must've had your hands full | CHANDLER: That I did. That I did. | PERSON: So let's talk a little bit about your duties.,CHANDLER: My duties?  All right.,0
"RACHEL: You know? Forget it! | JOEY: No-no-no-no, no! Who, who were you talking about? | RACHEL: No, I-I-I-I don't, I actually don't know",JOEY: Ok!,0
MONICA: You wanna hear something that sucks. | CHANDLER: Do I ever. | MONICA: Chris says they're closing down the bar.,CHANDLER: No way!,0
"RACHEL: Hi! What are you doing here? | ROSS: Ah y'know, this building is on my paper route so I...",RACHEL: Oh.,0
"PHOEBE: See, if I am not buried with that ring then my spirit is going to wander the nether world for all eternity | CHANDLER: Okay, that's enough honey! | PERSON: I don't know. Let me see the ring.","CHANDLER: Great! Okay, here.",0
PHOEBE: Nobody respects the bucket! You wouldn't believe what people put in here! Look!,"PHOEBE: Okay, does this look like a garbage can to you?",0
"PERSON1: Ross, can I talk to you for a minute? | ROSS: Yes, please!  So, what's going on? | PERSON1: Uh, well... Joey and I broke up.","ROSS: Oh my God, wh-what happened?",0
"JOEY: Uhh, the ball thing. | ROSS: Yeah? | JOEY: Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",ROSS: Yeah it would!,0
"JOEY: Oh, unbelievable! We had the best time! | PHOEBE: Yay!! Oh so, you're not, you're not mad at us anymore? | JOEY: No!",JOEY: No!,0
"RACHEL: Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with. You guys would never want to go to a lecture with me. | ROSS: Pa-haa!! I would love to go with you.",RACHEL: Really!?,0
"JOEY: I know, it was amazing! I mean, we totally nailed it, it was beautiful. | PERSON: Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball. | JOEY: Oh well, okay, good luck.",PERSON: : Yeah.,0
"CHANDLER: I do! Want a hint? huh? ""I do""  ""I do"". | MONICA: Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee. | CHANDLER: David is going to propose to Phoebe.",MONICA: What?  Why?,0
"JOEY: It's the big night! We wanted to wish you good luck! | ROSS: Yeah, yeah you have the ring? | CHANDLER: Yeah, right here in my pocket. Pheebs?",PHOEBE: Oh! Oop!,0
"ROSS: I mean, you two are-are my… I mean, I'm lucky to have just one good | CHANDLER: Thanks man. | JOEY: I gotta go check something over here.",CHANDLER: What a baby.,0
"JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!",JOEY: I talk to you and nothin'.,0
JOEY: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake. | CHANDLER: Y'know who has a great video camera? | PHOEBE: Greg and Jenny?,MONICA: Do you still wanna call  'em? I wanna call  'em.,0
"RACHEL: Oh, great. Although I did sit down where there wasn't a chair. | MONICA: By the way, Ross dropped by a box of your stuff. | RACHEL: Oh, well, I guess I had that one coming.","RACHEL: I'm just gonna throw it out, it's probably just a bunch of shampoo and...",0
"CHANDLER: No, no, you're right, it is a ridiculous name! | JOEY: It's not that bad. | CHANDLER: Yes it is! From now on, I have no first name.","JOEY: So, you're just Bing?",0
"JOEY: What? Ace is high! Jack, queen, king, ace! | MONICA: No! Ace is low! Ace, two, three, four! | PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!","RACHEL: All right, cut, let's pick again, pick again.",0
"JOEY: It's gonna be worth it. It's a known fact that women love babies, all right? Women love guys who love babies.",JOEY: It's that whole sensitive thing.,0
"ROSS: I mean technically it's-it's not against the rules or anything, but it is frowned upon. Especially by that professor we ran into last night, Judgey von Holierthanthou. | MONICA: Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.",ROSS: Yeah. What-what should I do?,0
"RACHEL: I'm really glad Monica asked us out. | PERSON: I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch. | RACHEL: You're sister? You're sister's asleep on the couch? Ohhh! I saw","PERSON: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",0
RACHEL: Uh-huh. | PHOEBE: That sounds great! | JOEY: Hey!,"MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",0
MONICA: Well then we still have a problem. | CHANDLER: Yeah! | PHOEBE: With what?,"MONICA: Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0
"MONICA: Well, you-you coulda just turned the cushion over. | PHOEBE: Yeah, I would've except I had a big spaghetti stain on the other side.",MONICA: What?!?!,0
"RACHEL: I would love to live with you Ross.. that's-that's great! Thank you! | ROSS: Well, I'm-I'm just glad I could, y'know, help you out.","RACHEL: Ross-Ross, you have no idea what this means to me!",0
"CHANDLER: One ticket to Yemen? Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket. | PERSON: I'm sorry sir, I don't understand.",CHANDLER: What would you give to a kid if he wanted a ticket to play with?,0
"ROSS: Yeah. Listen about that, the whole uh, who came on to who thing really doesn't matter. I mean, I think it would've happened either way.",ROSS: I mean if you hadn't initiated it I-I-I know I would've.,0
RACHEL: I don't like sitting up here! I'm just gonna over | PHOEBE: No Rachel! They got here first! Why is Ross doing that?,ROSS: DANGER,0
RACHEL: Oh but look! That's gonna leave a stain! | JOEY: Rach! Hey! It's fine! You're at Joey's! | RACHEL: Really?,JOEY: Yeah! Look!,0
MONICA: About what? | JOEY: He's planning your birthday party. | MONICA: Oh my God! I love him!,JOEY: You'd better act surprised.,0
"CHANDLER: Oh! Right. Umm, maybe that's because I didn't send him an invitation. | MONICA: Chandler! He's your father.  he should be at the wedding. | CHANDLER: I don't even know the man. Okay? We're not that close. I haven't seen him in years.",MONICA: Well what are you gonna do when he finds out he wasn't even asked?!,0
"PHOEBE: No, yeah! The groom cannot see the bride! | RACHEL: I'm not gonna marry Chandler! | PHOEBE: Not after this!","RACHEL: Okay, you guys, just relax.  I doooo.",0
"RACHEL: Y'know what, actually ..   Okay, okay, okay, what's so funny over here? | PERSON: I thought you didn't smoke. | RACHEL: Oh, I thought you guys meant marijuana cigarettes, y'know?","RACHEL: Y'know what I mean, like dubbies?",0
"PERSON: Oh, I must've said that after you left. | RACHEL: Said what? Exactly. | PERSON: That you enjoyed the occasional drink .. ing binge.","RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",0
JOEY: Oh my! | RACHEL: They're male nurses. | JOEY: Not in my head.,"RACHEL: Anyway, they want to take us out Saturday night! What do you say?",0
"MONICA: Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",MONICA: Thank you.,0
ROSS: Just your run-of-the-mill third nipple. You can take it off. Just slice that baby right off!,"PERSON: Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0
"ROSS: It's from France .. In Europe .. Western Europe. Y'know umm, a few years ago I actually was backpacking across Western Europe. | PERSON: Really? | ROSS: Uh-hmm,Wait! It gets better. Um, yeah I was in Barcelona.",PERSON: I studied for a year in Barcelona.,0
"CHANDLER: Joe? | JOEY: Yeah! | CHANDLER: Uh, you've had a lot of sex right?","JOEY: When? Today? Some, not a lot.",0
"PHOEBE: Okay, well Ross, what is this really about? | ROSS: Look, this is my home and I want to be able to come and go whenever I want! | PHOEBE: Okay, I will find someplace else to do the rest of my appointments. I just don't know what the big deal is!","ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0
MONICA: Do you always have to bring him here? | ROSS: I didn't wanna leave him alone. Alright?,ROSS: We- we had our first fight this morning.,0
"MONICA: Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed. | PERSON: Look, it's like I told you, there's nothing I can do. You signed for it, Monica Velula Geller. | JOEY: All right, Jester man, look we wanna see the king.",PERSON: Nobody sees the king!,0
"ROSS: I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore. | PERSON: Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a | ROSS: Wow, you ah, you really like all this space stuff, huh?",PERSON: Yeah.,0
"ROSS: And now you want that money back. | CHANDLER: Exactly. | ROSS: Chandler, what kind of an idiot do you take me for?",CHANDLER: It's not a real game! I made it up!,0
"JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,",JOEY: I'm never gonna get to meet her anyway.,0
"MONICA: Rachel, I have not missed one question the whole game. I own this game! Look at my hand. | RACHEL: Why? Do you have the answers written on there? | MONICA: No! Steady as a rock! Now, are you with me.","RACHEL: All right, let's do it.",0
"CHANDLER: No you can't. You don't want to be guys, you'd be all hairy and wouldn't live as long.","PHOEBE: Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",0
"MONICA: You gotta help me out here, you gotta set me up, you gotta get me back in the game. | RACHEL: Well, that shouldn't be a problem. I mean I work in fashion and all I meet are eligible straight men. | MONICA: Pete, can I get you something else?","PERSON: Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0
"ROSS: That only is not funny, it's physically impossible! Okay? Depending    on the species I'd have to have a six foot long...",ROSS: It's not funny!,0
PERSON: HEY!! Do you Oh come on! Morning's here!  Morning's here! The morning is here! Sunshine is here! I,"JOEY: Are you kidding? I love that guy!  Morning's here! Morning is here,",0
"JOEY: Uhh, well I've got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one? | RACHEL: Yeah, sure. Umm .. here. | JOEY: Great.  You got anything that's not","RACHEL: Yeah, I don't think so Joe.",0
"PERSON: Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner? | RACHEL: Yeah. Well, umm..... | PERSON: Rach, are you okay?","RACHEL: Yeah, I'm fine.",0
"CHANDLER: I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus. | JOEY: Hi, here's the deal. We lost a carseat on a bus today.","JOEY: It's white plastic, with a handle, and it fits onto a stroller.",0
"ROSS: Whoa Let me start by uh, by introducing myself, I am Professor Geller.","ROSS: So to sum up, I'm Professor Geller.",0
"CHANDLER: Yes. Yes, there is, they play on Sundays and Monday nights. | RACHEL: Oh shoot! I work Monday nights. | PHOEBE: Umm, this stuffing is amazing. Do you think we should bring them some?","JOEY: When they're hungry enough, they'll come in.",0
"PHOEBE: It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know. | MONICA: Phoebe why don't you just call her? You obviously want to. | PHOEBE: You think you know me so well.","MONICA: Well, don't  'cha wanna?",0
"JOEY: That's the rule. | CHANDLER: What rule? There's no rule, if anything, you owe me a table! | JOEY: How'd you get to that?","CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0
"ROSS: Really, I, no, I think girls night out is a great idea. Okay, okay, bye | PHOEBE: So what are they doing?","ROSS: I don't know, something girlie.",0
"PERSON: Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me. | ROSS: All right that's, that's it!! Get off her! | PERSON: What is going on?",ROSS: What's going on?!  That's what's going on!!,0
PERSON: Come on!,JOEY: Weā€™re not peeking?,0
"ROSS: I have a question. Umm, I used your pen to draw on my friend's face. A beard and a moustache.",ROSS: Thank you.,0
"JOEY: You said, you wanna come in for some lemonade? | MONICA: So?! | JOEY: Whoa, ah!! We're you just gonna give me some lemonade? | MONICA: Yeah huh!!",MONICA: Cover yourself up!,0
"ROSS: OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment. | RACHEL: OK. | ROSS: OK. Here goes. For a while now, I've been wanting to, um....",RACHEL: Ohhh!!!!,0
"MONICA: You owe me 20 bucks. | RACHEL: Thank you. Thank you so much! | MONICA: Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.","RACHEL: Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0
"ROSS: Y'know, y'know I'm lookin' and I don't think anyone's home here. I say we just break the window, crawl through, and-and y'know explain later. Yeah? | JOEY: Really? No one's home?",ROSS: I don't think so. Hello?  When you get in there,0
"RACHEL: I just saw Danny getting on the subway with a girl and he had his arm around her. | MONICA: Oh, honey, I'm sorry. | RACHEL: Well, you should be, this is all your fault! You meddled in our relationship!!",MONICA: You had no relationship!!,0
"CHANDLER: Oh, that's Ross's. | RACHEL: Oh...  Oh my God. He remembered. | PHOEBE: Remembered what?",RACHEL: It was like months ago.,0
"ROSS: No you do,y'know what, you're not gonna suck me into this. | RACHEL: Oh sure I am, because you always have to be right.","ROSS: I do not always have to be,okay, okay.",0
"PHOEBE: You guys make a | JOEY: Yeah, we look great together. | CHANDLER: Okay.",MONICA: Wow! Imagine what our kids would look like!,0
PERSON: Hi Joey. | JOEY: Hey! How you doin'? | PERSON: He has the most amazing Porsche under there!,"JOEY: I'd love to show ya, but I just tucked her in.",0
JOEY: No! He blew us off! | ROSS: What?! | JOEY: I know!,ROSS: I can't believe it.  Can I tell you something? I'm a little mad at him now.,0
"PERSON: spring vacation. | ROSS: spring vacation. | PERSON: Oh good. | ROSS: Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.","ROSS: So, I'm sorry I just don't think we should go away together yet.",0
"PERSON: Well, the biggest news is still you dumping Barry at the altar! | PERSON: Alright. Let's talk reality for a second. | RACHEL: Okay.",PERSON: When are you coming home?,0
"MONICA: So, um, will you bring the truck? | PERSON: I'll even let you ring the bell. | RACHEL: Oh, my god.","PHOEBE: See, there you go, the cleansing works!",0
"ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie. | PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie. | ROSS: What? Whoa, whoa whoa whoa, what do you mean,","PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0
"JOEY: Oh, y'know the same thing happened to me one time. | CHANDLER: When did that happen to you?! | JOEY: Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture,I didn't have my camera!","CHANDLER: Oh yeah. First off all, chasing the Churo guy isn't jogging.",0
"ROSS: One, two, three, four! You know the song! Sing along! So?",MONICA: No!,0
"JOEY: Hey, I wasn't the only one who looked like an idiot. All right? Remember when Ross tried to say, ""Butternut squash?""","JOEY: And it came out, ""Squatternut buash?""",0
"CHANDLER: Honey, you remember my boss Doug right? | MONICA: Yes, hi. | PERSON: Hi. So good news, the divorce is final. I signed the papers this A.M.","CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry.",0
"CHANDLER: How many times have I told you guys, you | MONICA: Hi Chandler. | CHANDLER: Hey!","MONICA: Uh, listen, I need that broiling pan that Joey borrowed the other day.",0
"PERSON: It's Jake. | JOEY: Joey. Hey Jake, do you like the Knicks? | PERSON: Yeah, big fan.","JOEY: Me too! There's a game on Tuesday, do you wanna go?",0
"JOEY: Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe ask you to be my teacher again. And-and I promise, I won't touch a guitar until you say I'm ready. You really think I'm ready?",PHOEBE: Uh-huh!,0
"CHANDLER: Yes. Yes, thanks for letting me use your phone... and for saving my life. | PERSON: Well, goodbye Chandler. I had a great blackout.  See ya. | CHANDLER: Hi, um, I'm account number 7143457.","CHANDLER: And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0
"CHANDLER: I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one? | MONICA: Why won't I be married when I'm 40?","CHANDLER: Oh, no, no. I just meant hypothetically.",0
"PERSON: We've got uh, scarves, tulip post cards... | JOEY: Check this out? Huh?  Yeah. That's the stuff. What do you think? | CHANDLER: Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.","JOEY: Well, I like it. Here you go.",0
"PERSON: What? | MONICA: Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else. And y'know what, I get excited about stupid stuff, like when I my","PERSON: Whoa, whoa, whoa.",0
"PHOEBE: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",PHOEBE: Okay?,0
"ROSS: So theoretically we could download our thoughts and our memories into this computer... ... | PERSON: and live forever as a machine! | ROSS: That's so Janine, you-you-you know what, do you know we're doing right now?","ROSS: You and I, we're interfacing.",0
"PERSON: Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion. | MONICA: See? | CHANDLER: Yeah, that's the same as ""it has something to do with wind"".","MONICA: Alright, I'm gonna go pick up a few things for the trip.",0
"PHOEBE: We couldn't keep our eyes off each other all night and then every once and a while y'know, he'd kinda lean over and stroke my hair and touch my neck. | MONICA: Okay, stop it Phoebe, you're getting me all tingly. | PHOEBE: All I could think of was y'know, ""Is he gonna kiss me? Is he gonna kiss me?""",MONICA: And did he?,0
"PERSON: Oh good, you're here. Yeah, and I was worried that it was going to be uncomfortable. | RACHEL: I know Mona, just hear me out. First of all, I'm so sorry about my father yelling at you, but I heard you totally held your own.",RACHEL: You're gonna have to tell me how you did that.,0
RACHEL: Okay. Let's use this brush. | ROSS: Okay. This stuff? | RACHEL: Yeah.,ROSS: All right.,0
"PHOEBE: No, no! | MONICA: Give it to me! | PHOEBE: You can't have it. | MONICA: Give it to me!",PHOEBE: No,0
"PERSON: I knew it, wow!! | PHOEBE: Wait-wait-wait, wait! Puppies. Cute or ugly? | PERSON: Ohh, so cute.","PHOEBE: Uh-huh, well! But umm, still I'm-I'm mad at you.",0
"CHANDLER: I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah!",CHANDLER: Paper cut!,0
CHANDLER: What? | JOEY: The ring is gone! | CHANDLER: Ugh.,"CHANDLER: Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",0
"PHOEBE: There is nothing wrong with Jake! Okay? He is all man! I'm thinking even more than you. | JOEY: Oh yeah, he looked like a real lumberjack in those pink lacys. | PHOEBE: I'm just saying that only a man completely secure with his masculinity could walk around in women's underwear!",PHOEBE: I don't think you could ever do that.,0
"JOEY: Oh, uh, listen, about tonight... | CHANDLER: No, no, no, don't you dare bail on me. The only reason she's goin' out with me is because I said I could bring a friend for her friend.","CHANDLER: Yes, I know, but her friend sounds like such a...",0
"PHOEBE: Yeah! Now, why do you want to kill yourself? | PERSON: It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",PHOEBE: Chandler?,0
PERSON: I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk. Hang-hang on. Hey everybody!,"PERSON: Uh, I'm gonna kill myself!",0
"JOEY: I didn't know he could get me fired! What am I going to do? | MONICA: Well y'know Joey, you're a pretty charming guy.","JOEY: Thanks, but I kinda have a problem to deal with here.",0
"MONICA: Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second! | PHOEBE: No-no, let me in! | MONICA: Phoebe?",PHOEBE: Yeah!,0
ROSS: No! You let go! How come it's always us left in the field holding the ball? | MONICA: I don't know. I guess the other people just don't care enough.,ROSS: Hey! It's starting to snow.,0
"PERSON2: Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer. | PERSON1: Oh God... I'll be right there, Bernice.","PERSON1: Look, please, please don't go anywhere, okay?",0
"ROSS: Oh. | PHOEBE: Please, right now, no, every time I see him it's like  'Is it on the lose?'  'Is it watching me?' | CHANDLER: We can't tell him, you can't go up to a guy you barely know and talk about his.... stuff.","ROSS: He's right, even if it's to say something complementary.",0
"CHANDLER: Have you seen Joey? | MONICA: What's the matter? | CHANDLER: Oh, just this!  Y'know what it's my fault really, because the couch is usually where we","JOEY: Hey, does somebody wanna hand me one of those tiles.",0
"PERSON: Can I help you? | CHANDLER: Uh-oh. | JOEY: Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.","PERSON: Chloe, switch with me, there's some guys here that got a crush on you.",0
"PHOEBE: Okay, I can do that! Oh, by the way, | PERSON: I Why don't we do a trial run. | PHOEBE: Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",PERSON: I'm the supply manager.,0
"PHOEBE: Come on, no peeking! | CHANDLER: Our eyes are closed and we're about to cross the street. Very good. | PHOEBE: Okayyyyy, open up!",ROSS: What did you want to show us? Because all I can see is this bitchin van,0
"RACHEL: All right! Ross, do you think it's easy for me to see you with somebody else? | ROSS: Y'know, hey! You're the one who ended it, remember? | RACHEL: Yeah, because I was",ROSS: You still love me?,0
"PHOEBE: I know, they're gonna be | RACHEL: Ohh ..   I mean two best friends falling in love, how often does that happen? | PHOEBE: Not",RACHEL: No! I'm so happy for them!,0
"CHANDLER: Hey, it's me. I know you can't stand to be in the same room as me, so I just thought I'd try and apologize over the phone. | JOEY: Hello.","CHANDLER: Look I never should have kissed your girlfriend, but I'm",0
"MONICA: Ooh, nice. | PERSON: So ah, there was this thing I wanted to talk to you about. | MONICA: Oh, right! I completely forgot about that.","PERSON: Well ah, I've been doing a lot of thinking, and I look at my life",0
"MONICA: Yeah, come on, eat, whatever you want. Dr. Roger got beeped again. | CHANDLER: Yeah I know, guess who beeped him? | MONICA: What?!",CHANDLER: I'm the ruptured spleen.,0
"PERSON: Welcome back! | PHOEBE: Hey!  Can we pick up where we left off? | PERSON: I don't know, I'm still pretty tired out from this afternoon.",PHOEBE: Why?,0
RACHEL: Oh! | MONICA: Oh God | PHOEBE: Now you know how you really feel about it.,"RACHEL: Oh-oh, that's a risky little game!",0
"ROSS: When did I say you were boring?! | PHOEBE: Oh my God, I remember now! We were playing chess! | ROSS: Phoebe! You and I have","PHOEBE: Oh, come on!",0
"CHANDLER: All right, y'know what, we've been talking about London too much haven't we? | PHOEBE: I'm sorry. It's just 'cause I couldn't be there.","PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out.",0
"CHANDLER: Okay. | JOEY: Listen uh, could you put Kathy on, I wanna apologize. | CHANDLER: Oh yeah man.  Joey.",PERSON: Hey.,0
"RACHEL: Ohh! It's so nice to meet you.  Hello. Hello. | PERSON: Well, Joshua, that 500 was for groceries. | RACHEL: What?","RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0
"JOEY: Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.","JOEY: Whoa, maybe I was!",0
